meter_id,timestamp,voltage,current,active_power,total_energy
METER_044,2023-01-25 22:00:00,224.93,14.81,3.33,2724.37
METER_044,2023-01-25 23:00:00,218.29,0.68,0.15,2724.52
METER_044,2023-01-26 00:00:00,215.4,1.2,0.26,2724.77
METER_044,2023-01-26 01:00:00,222.97,1.22,0.27,2725.05
METER_044,2023-01-26 02:00:00,222.03,1.71,0.38,2725.42
METER_044,2023-01-26 03:00:00,218.81,1.46,0.32,2725.74
METER_044,2023-01-26 04:00:00,220.62,2.25,0.5,2726.24
METER_044,2023-01-26 05:00:00,218.66,0.62,0.14,2726.38
METER_044,2023-01-26 06:00:00,220.07,0.47,0.1,2726.48
METER_044,2023-01-26 07:00:00,215.13,17.7,3.81,2730.29
METER_044,2023-01-26 08:00:00,215.03,7.51,1.62,2731.9
METER_044,2023-01-26 09:00:00,221.94,10.62,2.36,2734.26
METER_044,2023-01-26 10:00:00,224.62,0.81,0.18,2734.44
METER_044,2023-01-26 11:00:00,216.64,0.62,0.14,2734.58
METER_044,2023-01-26 12:00:00,215.86,1.37,0.3,2734.87
METER_044,2023-01-26 13:00:00,217.15,1.38,0.3,2735.17
METER_044,2023-01-26 14:00:00,216.69,0.71,0.15,2735.33
METER_044,2023-01-26 15:00:00,218.83,1.1,0.24,2735.57
METER_044,2023-01-26 16:00:00,218.92,0.78,0.17,2735.74
METER_044,2023-01-26 17:00:00,224.26,1.51,0.34,2736.08
METER_044,2023-01-26 18:00:00,219.46,14.86,3.26,2739.34
METER_044,2023-01-26 19:00:00,216.48,14.49,3.14,2742.48
METER_044,2023-01-26 20:00:00,218.61,15.37,3.36,2745.83
METER_044,2023-01-26 21:00:00,216.67,7.63,1.65,2747.49
METER_044,2023-01-26 22:00:00,215.3,9.38,2.02,2749.51
METER_044,2023-01-26 23:00:00,219.32,1.48,0.33,2749.83
METER_044,2023-01-27 00:00:00,223.81,1.75,0.39,2750.22
METER_044,2023-01-27 01:00:00,219.48,1.81,0.4,2750.62
METER_044,2023-01-27 02:00:00,223.43,1.86,0.42,2751.04
METER_044,2023-01-27 03:00:00,220.13,0.51,0.11,2751.15
METER_044,2023-01-27 04:00:00,217.12,0.82,0.18,2751.33
METER_044,2023-01-27 05:00:00,223.42,2.13,0.48,2751.8
METER_044,2023-01-27 06:00:00,217.03,2.25,0.49,2752.29
METER_044,2023-01-27 07:00:00,219.88,11.58,2.55,2754.84
METER_044,2023-01-27 08:00:00,217.05,18.04,3.91,2758.75
METER_044,2023-01-27 09:00:00,224.03,11.98,2.68,2761.44
METER_044,2023-01-27 10:00:00,221.88,1.62,0.36,2761.79
METER_044,2023-01-27 11:00:00,222.04,1.72,0.38,2762.18
METER_044,2023-01-27 12:00:00,224.16,1.15,0.26,2762.44
METER_044,2023-01-27 13:00:00,222.62,0.98,0.22,2762.65
METER_044,2023-01-27 14:00:00,221.07,1.35,0.3,2762.95
METER_044,2023-01-27 15:00:00,223.42,1.34,0.3,2763.25
METER_044,2023-01-27 16:00:00,220.38,0.65,0.14,2763.4
METER_044,2023-01-27 17:00:00,223.24,0.8,0.18,2763.58
METER_044,2023-01-27 18:00:00,224.06,13.43,3.01,2766.58
METER_044,2023-01-27 19:00:00,215.81,17.97,3.88,2770.46
METER_044,2023-01-27 20:00:00,220.99,11.31,2.5,2772.96
METER_044,2023-01-27 21:00:00,218.37,7.83,1.71,2774.67
METER_044,2023-01-27 22:00:00,222.77,14.18,3.16,2777.83
METER_044,2023-01-27 23:00:00,221.85,0.68,0.15,2777.98
METER_044,2023-01-28 00:00:00,222.15,1.8,0.4,2778.38
METER_044,2023-01-28 01:00:00,223.52,1.71,0.38,2778.77
METER_044,2023-01-28 02:00:00,215.72,0.52,0.11,2778.88
METER_044,2023-01-28 03:00:00,218.96,1.62,0.35,2779.23
METER_044,2023-01-28 04:00:00,222.07,1.01,0.22,2779.46
METER_044,2023-01-28 05:00:00,216.95,0.58,0.13,2779.58
METER_044,2023-01-28 06:00:00,215.82,1.01,0.22,2779.8
METER_044,2023-01-28 07:00:00,216.72,15.17,3.29,2783.09
METER_044,2023-01-28 08:00:00,218.89,14.35,3.14,2786.23
METER_044,2023-01-28 09:00:00,218.75,16.4,3.59,2789.82
METER_044,2023-01-28 10:00:00,220.61,0.84,0.18,2790.0
METER_044,2023-01-28 11:00:00,217.25,1.34,0.29,2790.29
METER_044,2023-01-28 12:00:00,220.65,1.34,0.3,2790.59
METER_044,2023-01-28 13:00:00,217.8,1.3,0.28,2790.87
METER_044,2023-01-28 14:00:00,223.84,2.06,0.46,2791.33
METER_044,2023-01-28 15:00:00,221.85,2.23,0.49,2791.83
METER_044,2023-01-28 16:00:00,220.51,0.54,0.12,2791.95
METER_044,2023-01-28 17:00:00,218.0,1.75,0.38,2792.33
METER_044,2023-01-28 18:00:00,217.11,14.87,3.23,2795.56
METER_044,2023-01-28 19:00:00,219.12,14.16,3.1,2798.66
METER_044,2023-01-28 20:00:00,216.69,10.65,2.31,2800.97
METER_044,2023-01-28 21:00:00,218.21,7.66,1.67,2802.64
METER_044,2023-01-28 22:00:00,224.9,7.62,1.71,2804.35
METER_044,2023-01-28 23:00:00,219.59,0.52,0.11,2804.46
METER_044,2023-01-29 00:00:00,219.39,0.62,0.14,2804.6
METER_044,2023-01-29 01:00:00,215.3,1.14,0.25,2804.85
METER_044,2023-01-29 02:00:00,224.62,1.74,0.39,2805.24
METER_044,2023-01-29 03:00:00,219.25,1.61,0.35,2805.59
METER_044,2023-01-29 04:00:00,224.12,0.67,0.15,2805.74
METER_044,2023-01-29 05:00:00,220.34,1.05,0.23,2805.97
METER_044,2023-01-29 06:00:00,223.95,1.67,0.37,2806.35
METER_044,2023-01-29 07:00:00,224.61,13.73,3.08,2809.43
METER_044,2023-01-29 08:00:00,218.12,9.81,2.14,2811.57
METER_044,2023-01-29 09:00:00,219.58,17.24,3.79,2815.36
METER_044,2023-01-29 10:00:00,216.42,2.15,0.47,2815.82
METER_044,2023-01-29 11:00:00,219.1,1.74,0.38,2816.2
METER_044,2023-01-29 12:00:00,223.72,0.49,0.11,2816.31
METER_044,2023-01-29 13:00:00,224.92,0.77,0.17,2816.48
METER_044,2023-01-29 14:00:00,216.38,1.33,0.29,2816.77
METER_044,2023-01-29 15:00:00,223.96,1.57,0.35,2817.12
METER_044,2023-01-29 16:00:00,222.31,0.64,0.14,2817.27
METER_044,2023-01-29 17:00:00,223.69,0.56,0.13,2817.39
METER_044,2023-01-29 18:00:00,215.47,10.71,2.31,2819.7
METER_044,2023-01-29 19:00:00,222.19,15.12,3.36,2823.06
METER_044,2023-01-29 20:00:00,215.43,13.25,2.85,2825.91
METER_044,2023-01-29 21:00:00,216.68,11.67,2.53,2828.44
METER_044,2023-01-29 22:00:00,222.3,8.86,1.97,2830.41
METER_044,2023-01-29 23:00:00,217.12,1.17,0.25,2830.67
METER_044,2023-01-30 00:00:00,215.4,2.19,0.47,2831.14
METER_044,2023-01-30 01:00:00,219.22,2.24,0.49,2831.63
METER_044,2023-01-30 02:00:00,217.99,1.07,0.23,2831.86
METER_044,2023-01-30 03:00:00,217.6,0.99,0.22,2832.08
METER_044,2023-01-30 04:00:00,222.1,1.05,0.23,2832.31
METER_044,2023-01-30 05:00:00,220.34,0.8,0.18,2832.49
METER_044,2023-01-30 06:00:00,223.59,0.74,0.16,2832.65
METER_044,2023-01-30 07:00:00,224.14,14.78,3.31,2835.97
METER_044,2023-01-30 08:00:00,215.2,10.96,2.36,2838.32
METER_044,2023-01-30 09:00:00,215.05,7.67,1.65,2839.97
METER_044,2023-01-30 10:00:00,216.22,1.34,0.29,2840.26
METER_044,2023-01-30 11:00:00,222.84,0.55,0.12,2840.39
METER_044,2023-01-30 12:00:00,218.14,1.83,0.4,2840.78
METER_044,2023-01-30 13:00:00,216.21,0.69,0.15,2840.93
METER_044,2023-01-30 14:00:00,223.22,0.86,0.19,2841.13
METER_044,2023-01-30 15:00:00,223.97,1.72,0.39,2841.51
METER_044,2023-01-30 16:00:00,218.05,0.71,0.16,2841.67
METER_044,2023-01-30 17:00:00,224.54,1.66,0.37,2842.04
METER_044,2023-01-30 18:00:00,215.23,12.03,2.59,2844.63
METER_044,2023-01-30 19:00:00,222.37,13.22,2.94,2847.57
METER_044,2023-01-30 20:00:00,221.31,15.61,3.45,2851.02
METER_044,2023-01-30 21:00:00,220.71,16.42,3.62,2854.65
METER_044,2023-01-30 22:00:00,219.49,15.62,3.43,2858.08
METER_044,2023-01-30 23:00:00,218.62,0.67,0.15,2858.22
METER_045,2023-01-01 00:00:00,220.7,1.14,0.25,4772.41
METER_045,2023-01-01 01:00:00,215.16,0.67,0.14,4772.56
METER_045,2023-01-01 02:00:00,216.66,1.83,0.4,4772.95
METER_045,2023-01-01 03:00:00,215.91,2.27,0.49,4773.44
METER_045,2023-01-01 04:00:00,224.5,0.56,0.12,4773.57
METER_045,2023-01-01 05:00:00,221.51,1.94,0.43,4774.0
METER_045,2023-01-01 06:00:00,222.69,1.42,0.32,4774.32
METER_045,2023-01-01 07:00:00,219.02,12.33,2.7,4777.02
METER_045,2023-01-01 08:00:00,218.72,12.62,2.76,4779.78
METER_045,2023-01-01 09:00:00,222.43,10.17,2.26,4782.04
METER_045,2023-01-01 10:00:00,217.98,1.52,0.33,4782.37
METER_045,2023-01-01 11:00:00,215.95,0.89,0.19,4782.56
METER_045,2023-01-01 12:00:00,219.08,2.12,0.47,4783.03
METER_045,2023-01-01 13:00:00,216.8,2.03,0.44,4783.47
METER_045,2023-01-01 14:00:00,221.82,1.27,0.28,4783.75
METER_045,2023-01-01 15:00:00,224.22,2.06,0.46,4784.21
METER_045,2023-01-01 16:00:00,221.55,1.73,0.38,4784.59
METER_045,2023-01-01 17:00:00,215.77,0.59,0.13,4784.72
METER_045,2023-01-01 18:00:00,224.85,7.78,1.75,4786.47
METER_045,2023-01-01 19:00:00,216.18,17.18,3.71,4790.19
METER_045,2023-01-01 20:00:00,220.22,8.53,1.88,4792.06
METER_045,2023-01-01 21:00:00,218.7,11.7,2.56,4794.62
METER_045,2023-01-01 22:00:00,216.95,14.32,3.11,4797.73
METER_045,2023-01-01 23:00:00,223.39,0.96,0.22,4797.94
METER_045,2023-01-02 00:00:00,223.97,1.6,0.36,4798.3
METER_045,2023-01-02 01:00:00,217.94,2.17,0.47,4798.77
METER_045,2023-01-02 02:00:00,219.31,2.24,0.49,4799.27
METER_045,2023-01-02 03:00:00,218.74,1.28,0.28,4799.54
METER_045,2023-01-02 04:00:00,220.86,1.06,0.23,4799.78
METER_045,2023-01-02 05:00:00,221.76,1.14,0.25,4800.03
METER_045,2023-01-02 06:00:00,216.56,1.52,0.33,4800.36
METER_045,2023-01-02 07:00:00,219.64,17.39,3.82,4804.18
METER_045,2023-01-02 08:00:00,220.59,8.69,1.92,4806.1
METER_045,2023-01-02 09:00:00,223.18,15.69,3.5,4809.6
METER_045,2023-01-02 10:00:00,221.1,0.78,0.17,4809.77
METER_045,2023-01-02 11:00:00,220.27,1.68,0.37,4810.14
METER_045,2023-01-02 12:00:00,222.02,2.12,0.47,4810.61
METER_045,2023-01-02 13:00:00,216.13,0.83,0.18,4810.79
METER_045,2023-01-02 14:00:00,220.58,0.99,0.22,4811.01
METER_045,2023-01-02 15:00:00,220.96,1.64,0.36,4811.37
METER_045,2023-01-02 16:00:00,216.44,1.21,0.26,4811.64
METER_045,2023-01-02 17:00:00,221.45,1.59,0.35,4811.99
METER_045,2023-01-02 18:00:00,219.7,14.0,3.08,4815.06
METER_045,2023-01-02 19:00:00,219.81,15.91,3.5,4818.56
METER_045,2023-01-02 20:00:00,219.71,11.13,2.45,4821.01
METER_045,2023-01-02 21:00:00,220.1,8.85,1.95,4822.95
METER_045,2023-01-02 22:00:00,216.79,14.15,3.07,4826.02
METER_045,2023-01-02 23:00:00,223.82,0.85,0.19,4826.21
METER_045,2023-01-03 00:00:00,218.57,1.49,0.33,4826.54
METER_045,2023-01-03 01:00:00,218.31,1.05,0.23,4826.77
METER_045,2023-01-03 02:00:00,223.11,1.65,0.37,4827.14
METER_045,2023-01-03 03:00:00,218.15,1.27,0.28,4827.41
METER_045,2023-01-03 04:00:00,220.3,1.5,0.33,4827.74
METER_045,2023-01-03 05:00:00,222.81,0.94,0.21,4827.95
METER_045,2023-01-03 06:00:00,221.95,1.85,0.41,4828.36
METER_045,2023-01-03 07:00:00,215.73,10.92,2.35,4830.72
METER_045,2023-01-03 08:00:00,219.94,13.62,3.0,4833.71
METER_045,2023-01-03 09:00:00,223.6,15.94,3.56,4837.28
METER_045,2023-01-03 10:00:00,224.1,1.27,0.29,4837.56
METER_045,2023-01-03 11:00:00,221.43,0.66,0.15,4837.71
METER_045,2023-01-03 12:00:00,224.26,0.89,0.2,4837.91
METER_045,2023-01-03 13:00:00,219.04,2.11,0.46,4838.37
METER_045,2023-01-03 14:00:00,219.52,2.2,0.48,4838.85
METER_045,2023-01-03 15:00:00,215.83,1.86,0.4,4839.26
METER_045,2023-01-03 16:00:00,220.62,0.48,0.11,4839.36
METER_045,2023-01-03 17:00:00,216.04,1.19,0.26,4839.62
METER_045,2023-01-03 18:00:00,223.14,11.33,2.53,4842.15
METER_045,2023-01-03 19:00:00,221.61,7.35,1.63,4843.78
METER_045,2023-01-03 20:00:00,220.13,8.54,1.88,4845.65
METER_045,2023-01-03 21:00:00,217.78,18.22,3.97,4849.62
METER_045,2023-01-03 22:00:00,222.66,14.96,3.33,4852.95
METER_045,2023-01-03 23:00:00,219.48,1.11,0.24,4853.2
METER_045,2023-01-04 00:00:00,222.29,1.8,0.4,4853.6
METER_045,2023-01-04 01:00:00,220.68,2.23,0.49,4854.09
METER_045,2023-01-04 02:00:00,221.53,1.47,0.33,4854.42
METER_045,2023-01-04 03:00:00,220.99,1.18,0.26,4854.68
METER_045,2023-01-04 04:00:00,215.06,0.85,0.18,4854.86
METER_045,2023-01-04 05:00:00,216.62,0.67,0.14,4855.01
METER_045,2023-01-04 06:00:00,224.3,0.57,0.13,4855.13
METER_045,2023-01-04 07:00:00,223.58,11.83,2.64,4857.78
METER_045,2023-01-04 08:00:00,221.48,6.97,1.54,4859.32
METER_045,2023-01-04 09:00:00,216.83,14.26,3.09,4862.41
METER_045,2023-01-04 10:00:00,222.19,1.65,0.37,4862.78
METER_045,2023-01-04 11:00:00,215.6,1.21,0.26,4863.04
METER_045,2023-01-04 12:00:00,216.25,2.14,0.46,4863.5
METER_045,2023-01-04 13:00:00,221.07,2.16,0.48,4863.98
METER_045,2023-01-04 14:00:00,218.51,1.96,0.43,4864.41
METER_045,2023-01-04 15:00:00,217.47,1.19,0.26,4864.67
METER_045,2023-01-04 16:00:00,220.54,2.14,0.47,4865.14
METER_045,2023-01-04 17:00:00,216.5,1.5,0.32,4865.47
METER_045,2023-01-04 18:00:00,218.78,7.23,1.58,4867.05
METER_045,2023-01-04 19:00:00,215.19,15.25,3.28,4870.33
METER_045,2023-01-04 20:00:00,219.68,17.49,3.84,4874.17
METER_045,2023-01-04 21:00:00,218.82,11.32,2.48,4876.65
METER_045,2023-01-04 22:00:00,215.35,7.74,1.67,4878.32
METER_045,2023-01-04 23:00:00,219.56,1.38,0.3,4878.62
METER_045,2023-01-05 00:00:00,219.23,0.81,0.18,4878.8
METER_045,2023-01-05 01:00:00,223.03,1.62,0.36,4879.16
METER_045,2023-01-05 02:00:00,217.69,1.19,0.26,4879.42
METER_045,2023-01-05 03:00:00,216.29,0.83,0.18,4879.6
METER_045,2023-01-05 04:00:00,222.2,0.46,0.1,4879.7
METER_045,2023-01-05 05:00:00,217.82,0.78,0.17,4879.87
METER_045,2023-01-05 06:00:00,217.36,2.16,0.47,4880.34
METER_045,2023-01-05 07:00:00,222.68,10.51,2.34,4882.68
METER_045,2023-01-05 08:00:00,218.04,15.49,3.38,4886.05
METER_045,2023-01-05 09:00:00,220.53,12.86,2.84,4888.89
METER_045,2023-01-05 10:00:00,217.98,1.53,0.33,4889.22
METER_045,2023-01-05 11:00:00,217.71,0.84,0.18,4889.41
METER_045,2023-01-05 12:00:00,215.0,1.75,0.38,4889.78
METER_045,2023-01-05 13:00:00,223.54,0.77,0.17,4889.95
METER_045,2023-01-05 14:00:00,222.36,1.83,0.41,4890.36
METER_045,2023-01-05 15:00:00,218.13,2.22,0.48,4890.84
METER_045,2023-01-05 16:00:00,219.42,0.46,0.1,4890.95
METER_045,2023-01-05 17:00:00,222.72,1.59,0.35,4891.3
METER_045,2023-01-05 18:00:00,218.39,17.4,3.8,4895.1
METER_045,2023-01-05 19:00:00,216.5,9.5,2.06,4897.16
METER_045,2023-01-05 20:00:00,223.68,15.64,3.5,4900.66
METER_045,2023-01-05 21:00:00,221.7,15.11,3.35,4904.01
METER_045,2023-01-05 22:00:00,215.88,16.64,3.59,4907.6
METER_045,2023-01-05 23:00:00,220.79,1.48,0.33,4907.93
METER_045,2023-01-06 00:00:00,215.03,0.91,0.2,4908.12
METER_045,2023-01-06 01:00:00,220.83,0.99,0.22,4908.34
METER_045,2023-01-06 02:00:00,224.58,0.52,0.12,4908.46
METER_045,2023-01-06 03:00:00,221.2,1.56,0.34,4908.8
METER_045,2023-01-06 04:00:00,220.72,1.06,0.23,4909.04
METER_045,2023-01-06 05:00:00,216.71,1.47,0.32,4909.36
METER_045,2023-01-06 06:00:00,220.76,1.58,0.35,4909.7
METER_045,2023-01-06 07:00:00,224.4,12.97,2.91,4912.61
METER_045,2023-01-06 08:00:00,219.59,11.56,2.54,4915.15
METER_045,2023-01-06 09:00:00,216.39,13.44,2.91,4918.06
METER_045,2023-01-06 10:00:00,215.74,1.78,0.38,4918.45
METER_045,2023-01-06 11:00:00,216.03,0.61,0.13,4918.58
METER_045,2023-01-06 12:00:00,223.81,0.91,0.2,4918.78
METER_045,2023-01-06 13:00:00,215.34,2.22,0.48,4919.26
METER_045,2023-01-06 14:00:00,216.92,0.57,0.12,4919.38
METER_045,2023-01-06 15:00:00,215.44,1.25,0.27,4919.65
METER_045,2023-01-06 16:00:00,218.21,0.66,0.14,4919.8
METER_045,2023-01-06 17:00:00,223.42,1.93,0.43,4920.23
METER_045,2023-01-06 18:00:00,215.84,13.28,2.87,4923.09
METER_045,2023-01-06 19:00:00,220.83,15.03,3.32,4926.41
METER_045,2023-01-06 20:00:00,215.16,14.18,3.05,4929.46
METER_045,2023-01-06 21:00:00,222.75,17.26,3.85,4933.31
METER_045,2023-01-06 22:00:00,215.35,15.83,3.41,4936.72
METER_045,2023-01-06 23:00:00,215.32,0.98,0.21,4936.93
METER_045,2023-01-07 00:00:00,218.25,1.88,0.41,4937.34
METER_045,2023-01-07 01:00:00,216.85,1.52,0.33,4937.67
METER_045,2023-01-07 02:00:00,218.22,0.75,0.16,4937.83
METER_045,2023-01-07 03:00:00,217.04,1.04,0.22,4938.06
METER_045,2023-01-07 04:00:00,221.65,2.21,0.49,4938.55
METER_045,2023-01-07 05:00:00,221.91,2.08,0.46,4939.01
METER_045,2023-01-07 06:00:00,222.87,1.64,0.36,4939.37
METER_045,2023-01-07 07:00:00,224.7,17.65,3.97,4943.34
METER_045,2023-01-07 08:00:00,217.15,16.52,3.59,4946.93
METER_045,2023-01-07 09:00:00,218.37,10.56,2.31,4949.23
METER_045,2023-01-07 10:00:00,216.89,1.05,0.23,4949.46
METER_045,2023-01-07 11:00:00,222.93,2.05,0.46,4949.92
METER_045,2023-01-07 12:00:00,220.94,1.45,0.32,4950.24
METER_045,2023-01-07 13:00:00,224.88,1.44,0.32,4950.56
METER_045,2023-01-07 14:00:00,219.21,1.58,0.35,4950.91
METER_045,2023-01-07 15:00:00,224.63,0.78,0.17,4951.08
METER_045,2023-01-07 16:00:00,217.06,0.77,0.17,4951.25
METER_045,2023-01-07 17:00:00,219.53,0.95,0.21,4951.46
METER_045,2023-01-07 18:00:00,218.9,14.47,3.17,4954.62
METER_045,2023-01-07 19:00:00,219.86,17.56,3.86,4958.49
METER_045,2023-01-07 20:00:00,218.11,11.88,2.59,4961.08
METER_045,2023-01-07 21:00:00,221.14,10.85,2.4,4963.48
METER_045,2023-01-07 22:00:00,217.97,8.91,1.94,4965.42
METER_045,2023-01-07 23:00:00,224.31,1.93,0.43,4965.85
METER_045,2023-01-08 00:00:00,216.38,1.65,0.36,4966.21
METER_045,2023-01-08 01:00:00,223.67,1.4,0.31,4966.52
METER_045,2023-01-08 02:00:00,222.06,1.12,0.25,4966.77
METER_045,2023-01-08 03:00:00,216.14,1.68,0.36,4967.13
METER_045,2023-01-08 04:00:00,224.32,1.3,0.29,4967.43
METER_045,2023-01-08 05:00:00,216.76,1.07,0.23,4967.66
METER_045,2023-01-08 06:00:00,215.03,0.79,0.17,4967.83
METER_045,2023-01-08 07:00:00,216.89,12.92,2.8,4970.63
METER_045,2023-01-08 08:00:00,218.78,13.69,3.0,4973.63
METER_045,2023-01-08 09:00:00,219.52,6.96,1.53,4975.15
METER_045,2023-01-08 10:00:00,215.24,0.86,0.19,4975.34
METER_045,2023-01-08 11:00:00,217.47,1.32,0.29,4975.63
METER_045,2023-01-08 12:00:00,215.06,2.3,0.49,4976.12
METER_045,2023-01-08 13:00:00,217.57,2.05,0.45,4976.56
METER_045,2023-01-08 14:00:00,223.53,2.04,0.46,4977.02
METER_045,2023-01-08 15:00:00,217.91,2.01,0.44,4977.46
METER_045,2023-01-08 16:00:00,215.19,1.13,0.24,4977.7
METER_045,2023-01-08 17:00:00,224.17,0.62,0.14,4977.84
METER_045,2023-01-08 18:00:00,217.28,14.15,3.07,4980.92
METER_045,2023-01-08 19:00:00,219.29,16.08,3.53,4984.44
METER_045,2023-01-08 20:00:00,217.09,17.27,3.75,4988.19
METER_045,2023-01-08 21:00:00,216.08,10.28,2.22,4990.41
METER_045,2023-01-08 22:00:00,220.09,17.96,3.95,4994.36
METER_045,2023-01-08 23:00:00,220.52,1.94,0.43,4994.79
METER_045,2023-01-09 00:00:00,221.12,0.99,0.22,4995.01
METER_045,2023-01-09 01:00:00,222.93,0.82,0.18,4995.19
METER_045,2023-01-09 02:00:00,220.11,2.24,0.49,4995.69
METER_045,2023-01-09 03:00:00,222.93,1.77,0.4,4996.08
METER_045,2023-01-09 04:00:00,216.78,1.72,0.37,4996.46
METER_045,2023-01-09 05:00:00,222.12,1.83,0.41,4996.86
METER_045,2023-01-09 06:00:00,219.52,2.09,0.46,4997.32
METER_045,2023-01-09 07:00:00,219.78,14.54,3.2,5000.52
METER_045,2023-01-09 08:00:00,224.07,7.93,1.78,5002.29
METER_045,2023-01-09 09:00:00,222.32,8.14,1.81,5004.1
METER_045,2023-01-09 10:00:00,219.62,1.54,0.34,5004.44
METER_045,2023-01-09 11:00:00,215.92,0.93,0.2,5004.64
METER_045,2023-01-09 12:00:00,221.7,1.24,0.28,5004.92
METER_045,2023-01-09 13:00:00,221.2,1.45,0.32,5005.24
METER_045,2023-01-09 14:00:00,220.45,1.95,0.43,5005.67
METER_045,2023-01-09 15:00:00,216.29,0.7,0.15,5005.82
METER_045,2023-01-09 16:00:00,220.85,2.09,0.46,5006.28
METER_045,2023-01-09 17:00:00,219.7,0.5,0.11,5006.39
METER_045,2023-01-09 18:00:00,223.23,10.32,2.3,5008.69
METER_045,2023-01-09 19:00:00,222.26,15.36,3.41,5012.11
METER_045,2023-01-09 20:00:00,220.5,16.48,3.63,5015.74
METER_045,2023-01-09 21:00:00,223.81,14.55,3.26,5019.0
METER_045,2023-01-09 22:00:00,222.15,12.33,2.74,5021.74
METER_045,2023-01-09 23:00:00,223.12,0.52,0.12,5021.85
METER_045,2023-01-10 00:00:00,224.02,2.16,0.48,5022.34
METER_045,2023-01-10 01:00:00,221.53,1.97,0.44,5022.77
METER_045,2023-01-10 02:00:00,215.34,1.23,0.27,5023.04
METER_045,2023-01-10 03:00:00,216.61,2.13,0.46,5023.5
METER_045,2023-01-10 04:00:00,222.65,1.5,0.33,5023.83
METER_045,2023-01-10 05:00:00,224.57,1.04,0.23,5024.07
METER_045,2023-01-10 06:00:00,223.59,0.65,0.14,5024.21
METER_045,2023-01-10 07:00:00,217.92,7.67,1.67,5025.88
METER_045,2023-01-10 08:00:00,221.22,14.68,3.25,5029.13
METER_045,2023-01-10 09:00:00,217.13,13.3,2.89,5032.02
METER_045,2023-01-10 10:00:00,223.4,1.12,0.25,5032.27
METER_045,2023-01-10 11:00:00,224.12,1.7,0.38,5032.65
METER_045,2023-01-10 12:00:00,223.07,2.12,0.47,5033.12
METER_045,2023-01-10 13:00:00,220.58,0.69,0.15,5033.27
METER_045,2023-01-10 14:00:00,218.57,0.56,0.12,5033.4
METER_045,2023-01-10 15:00:00,221.16,2.2,0.49,5033.88
METER_045,2023-01-10 16:00:00,224.95,1.83,0.41,5034.3
METER_045,2023-01-10 17:00:00,218.45,1.35,0.3,5034.59
METER_045,2023-01-10 18:00:00,222.14,14.52,3.23,5037.82
METER_045,2023-01-10 19:00:00,223.26,16.86,3.76,5041.58
METER_045,2023-01-10 20:00:00,221.67,14.92,3.31,5044.89
METER_045,2023-01-10 21:00:00,221.87,10.64,2.36,5047.25
METER_045,2023-01-10 22:00:00,224.26,15.26,3.42,5050.67
METER_045,2023-01-10 23:00:00,220.08,0.53,0.12,5050.79
METER_045,2023-01-11 00:00:00,218.12,1.27,0.28,5051.06
METER_045,2023-01-11 01:00:00,222.65,1.54,0.34,5051.41
METER_045,2023-01-11 02:00:00,224.84,0.52,0.12,5051.52
METER_045,2023-01-11 03:00:00,220.4,2.03,0.45,5051.97
METER_045,2023-01-11 04:00:00,217.95,1.95,0.43,5052.4
METER_045,2023-01-11 05:00:00,223.94,1.78,0.4,5052.8
METER_045,2023-01-11 06:00:00,221.61,0.77,0.17,5052.97
METER_045,2023-01-11 07:00:00,218.95,10.17,2.23,5055.19
METER_045,2023-01-11 08:00:00,221.02,11.1,2.45,5057.64
METER_045,2023-01-11 09:00:00,218.71,14.42,3.15,5060.8
METER_045,2023-01-11 10:00:00,216.4,1.33,0.29,5061.09
METER_045,2023-01-11 11:00:00,215.41,1.32,0.28,5061.37
METER_045,2023-01-11 12:00:00,220.91,0.57,0.13,5061.5
METER_045,2023-01-11 13:00:00,224.18,0.95,0.21,5061.71
METER_045,2023-01-11 14:00:00,215.58,0.73,0.16,5061.87
METER_045,2023-01-11 15:00:00,220.16,0.65,0.14,5062.01
METER_045,2023-01-11 16:00:00,221.81,0.99,0.22,5062.23
METER_045,2023-01-11 17:00:00,222.68,1.62,0.36,5062.59
METER_045,2023-01-11 18:00:00,219.83,15.23,3.35,5065.94
METER_045,2023-01-11 19:00:00,216.12,12.87,2.78,5068.72
METER_045,2023-01-11 20:00:00,217.57,11.54,2.51,5071.23
METER_045,2023-01-11 21:00:00,219.87,9.38,2.06,5073.3
METER_045,2023-01-11 22:00:00,215.18,17.57,3.78,5077.08
METER_045,2023-01-11 23:00:00,216.11,1.04,0.22,5077.3
METER_045,2023-01-12 00:00:00,215.16,1.24,0.27,5077.57
METER_045,2023-01-12 01:00:00,221.37,0.81,0.18,5077.75
METER_045,2023-01-12 02:00:00,223.42,0.77,0.17,5077.92
METER_045,2023-01-12 03:00:00,218.25,1.68,0.37,5078.29
METER_045,2023-01-12 04:00:00,221.26,1.15,0.25,5078.54
METER_045,2023-01-12 05:00:00,224.95,0.5,0.11,5078.65
METER_045,2023-01-12 06:00:00,215.04,1.3,0.28,5078.93
METER_045,2023-01-12 07:00:00,216.97,12.24,2.66,5081.59
METER_045,2023-01-12 08:00:00,216.93,8.3,1.8,5083.39
METER_045,2023-01-12 09:00:00,220.79,10.74,2.37,5085.76
METER_045,2023-01-12 10:00:00,221.37,1.09,0.24,5086.0
METER_045,2023-01-12 11:00:00,217.47,1.42,0.31,5086.31
METER_045,2023-01-12 12:00:00,221.7,2.13,0.47,5086.78
